artist,genres
The Hippos,Ska Punk/Pop Punk
The High Curbs,Not Found
The Heavy Heavy,Not Found
The Golden Dawn,Psychedelic Rock
The Heavy,Funk Rock/Indie Rock/Alternative Rock
The Head And The Heart,Indie Folk
The HU,Not Found
The Guess Who,Rock/Pop Rock/Blues Rock
The Gruesomes,Garage Rock
The Goo Goo Dolls,Alternative Rock/Pop Rock/Acoustic Rock
The Firesign Theatre,Comedy/Sketch Comedy
The Feminine Complex,Not Found
The Chordettes,Girl Group/Doo-Wop/Vocal Group
The Fabulous Flames,Not Found
The Deep Dark Woods,Americana/Alt-Country
The Dears,Indie Rock/Chamber Pop
The Dead Milkmen,Punk Rock/Comedy Rock/Pop Punk
The Dave Brubeck Quartet,Cool Jazz/Jazz
The Dark Aether Project,Not Found
The Crest Four Singers,Not Found
The Crane Wives,Not Found
The Cows,Noise Rock/Post-Hardcore
The Coward's Way - In The Woods... - Diversum,Not Found
The Courtneys,Indie Rock/Indie Pop
The Comet Is Coming,Jazz Fusion/Nu Jazz
The Clovers,Doo-Wop/Rhythm & Blues
The Cleaners From Venus,Jangle Pop/Neo-Psychedelia/Post-Punk
The Civil Wars,Indie Folk/Folk Pop/Alt-Country
The Church,Jangle Pop/Neo-Psychedelia/Dream Pop
The Deli,Instrumental Hip Hop/Lo-Fi Hip Hop
The Deslondes,Americana/Alt-Country
The Diamondheads,Not Found
The Dubliners,Irish Folk Music/Celtic Folk Music
The Escorts,Merseybeat
The Enemy,Indie Rock/Power Pop/Post-Punk Revival
The Emotions,Soul/Southern Soul/Disco
The Electric Peanut Butter Company,Psychedelic Rock
The Edgar Winter Group,Pop Rock/Hard Rock
The Dunts,Not Found
The Drifters,Soul/Doo-Wop/Pop Soul
The Diamonds,Doo-Wop/Rhythm & Blues/Rock & Roll
The Dream Syndicate,Paisley Underground/Psychedelic Rock/Jangle Pop
The Doorbeen,Not Found
The Distillers,Punk Rock
The Dip,Soul
The Dimensions,Rock & Roll
The Diddys; Paige Douglas,Not Found
The Buoys,Pop Rock/Baroque Pop
MY FAVORITE -,Indie Pop/Synthpop/Twee Pop
Peaness,Indie Pop
Dinah Washington,Vocal Jazz/Traditional Pop/Jazz
Dimension,Dancefloor Drum and Bass/UK Hardcore/Drum and Bass
Diljit Dosanjh,Bhangra/Folkhop
Digital Underground,West Coast Hip Hop/Funk/Pop Rap
Different Heaven,Electro House/Brostep/Glitch Hop [EDM]
Dido,Pop/Downtempo/Dance-Pop
Diddy - Dirty Money & Skylar Grey,Pop Rap/Contemporary R&B
Dick Dale,Not Found
"Diane Cluck,Jeffrey Lewis",Anti-Folk/Indie Pop/Indie Folk
Diane Cluck,Singer-Songwriter/Indie Folk/Avant-Folk
Dexter Gordon,Hard Bop/Bebop/Jazz
Dew,Not Found
Devonte Hynes,Film Score/Art Pop
Devon Again,Alternative Rock
Devon,Not Found
Devo,New Wave/Post-Punk/Synthpop
Devil Doll,Progressive Rock/Symphonic Prog/Symphonic Rock
Devan,Hard Rock
"Dimension, Culture Shock & Billy Lockett",Ska Punk/Anarcho-Punk
"Ding Dong, Stadic & Jonny Blaze",Not Found
Desperate Measures,Hardcore Punk
Dino Valente,Not Found
Dominic,Screamo/Post-Hardcore/Emocore
Dolphy Kick Bebop,Free Jazz
"Dolly Parton, Kenny Rogers",Country Pop/Adult Contemporary/Nashville Sound
Doctor Avalanche - Falling Colossus - Funeral Mixtape,Not Found
Doc Watson,Appalachian Folk Music/Bluegrass/Contemporary Folk
Djoko,Deep House/Deep Tech/Tech House
Dj Billybool,Vocal Trance/Euro-Trance
Dizzy K.,Synth Funk/Boogie
"Dizzy Gillespie, Sonny Rollins & Sonny Stitt",Bebop/Jazz/Big Band
Dizzy Gillespie and His Sextet,Cool Jazz
Dissolve,Not Found
Disperser CA,Synthpop/Minimal Wave/Minimal Synth
Disney,Not Found
Discoholic,Nu-Disco
Disclosure,Deep House/Funky House/Future Funk
Dirk Brossé & Flemish Radio Orchestra,Not Found
Diplo,Twerk/Electropop/Future Bass
Destruction Song - Earthride - Something Wicked,Not Found
Descendents,Pop Punk/Punk Rock/Skate Punk
Clams Casino,Instrumental Hip Hop/Cloud Rap/Trap
Dear and the Headlights,Indie Rock/Emo
Deap Vally,Garage Rock/Blues Rock/Heavy Psych
Deante' Hitchcock,Pop Rap/Southern Hip Hop
Dean Martin,Traditional Pop/Standards/Christmas Music
Dead End Cowboys,Not Found
DeVotchKa,Chamber Folk/Folk Rock/Chamber Pop
DePrime,Not Found
De La Soul,East Coast Hip Hop/Conscious Hip Hop/Boom Bap
De Hofnar & Giocatori,Not Found
Dazy,Power Pop
Dazey and the Scouts,Not Found
Dayzed,Not Found
Daydream Twins,Shoegaze
Daya,Electropop/Synthpop/Teen Pop
Day Wave,Dream Pop/Indie Pop/Bedroom Pop
Day One,Not Found
David Wilcox,Blues Rock
David Scott,Not Found
Dear Nora,Indie Pop/Twee Pop/Indie Folk
Death In Vegas,Neo-Psychedelia/Electronic/Trip Hop
Derrick May,Not Found
Debbie Taylor,Soul/Northern Soul
Derek and The Dominoes,Blues Rock/Jam Band
Dennis Wilson,Pop Rock/Singer-Songwriter
Dennis Brown,Reggae/Roots Reggae/Pop Reggae
Dengue Fever,Cambodian Pop/Psychedelic Pop/Pop Rock
Delv,Funktronica
Delta Heavy,Dancefloor Drum and Bass/Brostep/Drumstep
Delano Smith,Deep House/Tech House
Del The Funky Homosapien,West Coast Hip Hop/Boom Bap/Abstract Hip Hop
Del Amitri,Pop Rock/Jangle Pop/Indie Pop
Dehiscent - Faceless Burial - At The Foothills Of Deliration,Death Metal
Deer Tick,Folk Rock/Americana/Alternative Rock
Deepspacepilots,Stoner Metal
Deep Sleep Ops,Not Found
Deep Sea Peach Tree,Indie Surf
Deep Blue Something,Alternative Rock
Declan Welsh and The Decadent West,Not Found
Decepticonz,Not Found
Dominica,Eurodance/Euro House
Domo,Not Found
Dompe,Not Found
ERRA,Metalcore/Melodic Metalcore/Progressive Metal
"ELIO,Charli XCX",Electropop/Bubblegum Bass/Hyperpop
"ELIO,Adam Melchor",Not Found
ELEVATION RHYTHM,Not Found
Dylan Earl,Not Found
Dwellings,Post-Hardcore
Dwayne Johnson,Not Found
Dvnots,Bubblegum Bass
Dutchmassive,Southern Hip Hop
Dusty Springfield,Blue-Eyed Soul/Pop Soul/Pop
Durand Jones & The Indications,Not Found
"Dur-Dur Band,Sahra Dawo",Qaraami
Duo Los Compadres,Not Found
Dukes of Dixieland,Dixieland
Duke Ellington & Louis Armstrong,Big Band/Jazz/Swing
Duke Ellington & His Famous Orchestra,Big Band/Jazz/Swing
Duffy Power,Not Found
Dudu Tassa,Alternative Rock
ENON -,Indie Rock/Indie Pop/Experimental Rock
ESG,Dance-Punk
Don Caballero,Math Rock/Post-Hardcore
ESPRIT 空想 & George Clanton,Vaporwave/Chillwave
Ed Sanders,Country Rock/Folk Rock/Singer-Songwriter
Ed Patrick,Electronic/Novelty
Ed Lincoln,Sambalanco/Bossa nova
Echo Record,Not Found
Echo & the Bunnymen,Not Found
Echo,Not Found
Ebrahim,Not Found
Ebo Taylor,Highlife/Afrobeat/Afro-Funk
Ebi,Not Found
Easy Life,Bedroom Pop/Indie Pop/Pop Rap
Earwig,Post-Rock/Noise Pop
Earl Hooker,Blues/Chicago Blues/Electric Blues
Eagle-Eye Cherry,Pop Rock
EXO-SC,K-Pop
EXO-CBX,K-Pop/Nu-Disco/Dance-Pop
EVIL ANGEL -,Thrash Metal/Black Metal
EVABOY,Instrumental Hip Hop/Trap/Cloud Rap
DubVision,Festival Progressive House/Electro House/Future Rave
Dua Lipa; Dimitri From Paris; Moodymann,Lounge/Disco/Downtempo
Dua Lipa & Angèle,Dance-Pop/Synthpop/Electropop
Dryft,IDM/Downtempo
Doug Hammond,Jazz/Avant-Garde Jazz
Double Trouble,Not Found
Double N,Not Found
Douaa,Not Found
Dot Da Genius,Not Found
Doss,House/Electro House/Progressive Trance
Dos Monos,Japanese Hip Hop/Experimental Hip Hop/Jazz Rap
Dori Valentine,Shoegaze/Noise Pop/Dream Pop
Donovan Wolfington,Indie Rock/Emo
Donna Missal,Alternative R&B
Donatella Viggiano,Not Found
Donald Fagen,Jazz Pop/Sophisti-Pop/Jazz-Rock
Don Omar & Lucenzo,Reggaeton/Electro latino
Don Omar,Reggaeton/Electro latino
Don Medardo y Sus Players,Not Found
Don Hinson & The Rigamorticians,Not Found
Don Carlos,Reggae/Roots Reggae/Dancehall
Douglas Spotted Eagle,Native American New Age
Dove Cameron,Alt-Pop/Dance-Pop/Electropop
Downhill2k01,IDM
Dream Ceremony,Melodic Black Metal/Symphonic Black Metal/Melodic Death Metal
Dry Bread,Pop Soul/Goombay
Dru Hill,Contemporary R&B
Dred Scott,West Coast Hip Hop/Jazz Rap/Boom Bap
Dreamville & Cozz,Trap/Pop Rap/Contemporary R&B
"Dream, Ivory",Not Found
Dream Wife,Riot Grrrl/Alternative Rock
Dream Nails,Not Found
Dream,Not Found
Downpresser,Metalcore/Hardcore Punk
Dread Zeppelin,Musical Parody/Novelty/Reggae
Dram,Not Found
DragonForce,Power Metal
"Dr. John, Aaron Neville",Soul/Deep Soul/Christmas Music
Dr. Hook & The Medicine Show,Country Rock/Pop Rock/Country Pop
Dr. Hook,Country Rock/Pop Rock/Country Pop
Dozer & Drainhead Macintosh,Stoner Rock/Stoner Metal
David Pabon,Not Found
David Olney & Anana Kaye,Singer-Songwriter/Americana/Country
David Lynch & Alan Splet,Electropop/Dark Ambient/Trip Hop
Crazy Design,Not Found
Cracker,Alternative Rock/Alt-Country/Post-Grunge
Cowgirl Clue,Electropop/Dance-Pop/Breakbeat
Cousin Simple,Not Found
Courtney Marie Andrews,Singer-Songwriter
Country Joe McDonald & The Bevis Frond,Singer-Songwriter/Contemporary Folk/Folk Rock
Country Joe & The Fish,Psychedelic Rock/Acid Rock/Folk Rock
Counterparts,Melodic Metalcore/Melodic Hardcore/Metalcore
Count Five,Garage Rock/Psychedelic Rock
Couch,Post-Rock
Cosmo's Midnight,Future Bass/Nu-Disco/Synth Funk
Cory Branan,Singer-Songwriter/Contemporary Country/Neo-Traditionalist Country
Corridor,Indie Rock
Cornelius Link,Shibuya-kei/Indietronica/Art Pop
Cornelius,Shibuya-kei/Indietronica/Art Pop
Cornelia Murr,Dream Pop
Corinne West & Kelly Joe Phelps,Not Found
Coralie Clément,French Pop/Nouvelle chanson francaise
Crafter,Melodic Hardcore
Cris Cab,Pop Soul/Pop Reggae
DANDELION FIRE -,Not Found
Critical Issues,Not Found
D. Savage,Plugg/Trap/West Coast Hip Hop
Cup of Joe,Not Found
Culturist - Auto-da-fé - Culturist / On Artist - Split,Not Found
Culture Shock,Not Found
Culprate,Dubstep/IDM/Neurofunk
Cullen Omori,Psychedelic Pop/Indie Pop/Indie Rock
Cuco Valoy,Not Found
Cub Koda,Not Found
Cub,Not Found
Crybaby,Not Found
Crushing the Pearly Gates - Deathhammer - Electric Warfare,Not Found
Cruel Santino,Afrobeats
Croy and the Boys,Not Found
Crowning,Not Found
Crown the Empire,Post-Hardcore/Alternative Rock
Crowd Control & DJ Atlance,Not Found
Crossbones,Not Found
Cooking Class,Not Found
Cookin Soul,Instrumental Hip Hop/Christmas Music/Abstract Hip Hop
Cookiee Kawaii,Jersey Club
Connie Francis,Traditional Pop/Pop/Country Pop
Cody Fry,Singer-Songwriter
CocoRosie,Art Pop/Freak Folk/Folktronica
Coco Jones,Contemporary R&B/Neo-Soul
Coby Petricone-Berg,Samba-cancao/Brega/Valsa brasileira
Cobra Man,Indie Pop
Cobra Killer,Digital Hardcore/Plunderphonics/Electroclash
Coast Modern,Indie Pop
Club 8,Indie Pop/Twee Pop/Synthpop
Clouds Floating Low - Hello Meteor - Welcome To New Cascade,Synthwave/Downtempo/Chillwave
Cloakroom,Shoegaze/Post-Hardcore
Claude Debussy,Impressionism/Orchestral/Modern Classical
Classified,Hip Hop/Pop Rap/East Coast Hip Hop
Classics IV,Pop/Soft Rock
Clark,IDM/Tech House/Techno
Clarissa,Alt-Pop
"Clarence ""Gatemouth"" Brown",Blues/Electric Texas Blues/Electric Blues
Clare Fischer,Not Found
Cohen@Mushon,Not Found
Colby Acuff,Not Found
Cold Hart,Emo Rap/Cloud Rap/Trap
Colonia,Dance-Pop
Connan Mockasin,Psychedelic Pop/Neo-Psychedelia/Soft Rock
Conjunto Clasico,Not Found
Company of Thieves,Alternative Rock/Indie Rock
Common,Conscious Hip Hop/Hip Hop/Instrumental Hip Hop
Coming Right Up,Oi!/Punk Rock/Street Punk
Combust,New York Hardcore
Colony House,Not Found
Collage,Neo-Prog
Cold Showers,Post-Punk
Colin Stetson,Post-Minimalism/Experimental/Totalism
Colin Newman,Post-Punk/Experimental Rock/Art Punk
Colin Hay,Pop Rock/Folk Rock/Soft Rock
Colin Hare,Not Found
Colin Farrell & Jeff Bridges,Not Found
"Coleman Hawkins, Ben Webster & Oscar Peterson",Not Found
Coleman Hawkins,Jazz/Swing/Bebop
D.R. Hooker,Psychedelic Rock
DANGERDOOM,East Coast Hip Hop
David Lindley And El Rayo-X,Pop Reggae/Pop Rock
Dantalian's Chariot,Psychedelic Pop/Psychedelic Rock
Danny Nad The Fat boys,Not Found
Danny L Harle,Bubblegum Bass/Hard Dance/Hardcore [EDM]
Danny Gatton,Blues Rock
Danny Click,Not Found
Dannii Minogue,Dance-Pop/Electropop/Funky House
Daniel Powter,Piano Rock/Pop/Adult Contemporary
Daniel Pemberton,Film Score/Film Soundtrack/Television Music
Daniel O'Sullivan,Art Pop/Library Music
Daniel Lanois,Singer-Songwriter/Ambient Pop/Ambient
Daniel Dimbas,Not Found
Danger Mouse & Black Thought,Hardcore Hip Hop/Film Soundtrack
Danger Mouse,Hardcore Hip Hop/Film Soundtrack
Dancing On Tables,Not Found
Dana Vicci,Not Found
Dan Pickett,Not Found
Dan Nicholls,Not Found
Dan Hartman,Disco/Dance-Pop
Danny Tenaglia,Tribal House/Deep House/Garage House
Danzig,Heavy Metal/Hard Rock/Industrial Metal
DATE BAIT -,Not Found
Dark,Not Found
David Kauffman,Not Found
"David Guetta,Becky Hill,Ella Henderson",Pop Soul/Pop/Adult Contemporary
David Grissom,Blues Rock
David Cedeno & His Orchestra,Not Found
"David Byrne, Fatboy Slim, Alice Russell",Neo-Soul/Soul
Dave Matthews Band,Pop Rock/Acoustic Rock/Alternative Rock
Dave Grusin,Film Score/Film Soundtrack/Smooth Jazz
Dave Bixby,Singer-Songwriter/Psychedelic Folk
Dave Berry,Pop/Beat Music/Pop Rock
Dave Alvin And The Guilty Women,Not Found
Dave Alvin,Americana/Roots Rock/Blues Rock
Daughters,Psychobilly/Industrial Rock/Noise Rock
Datach'i,IDM/Glitch/Drill and Bass
Dasychira,Deconstructed Club
"Das Sound Machine, Tone Hangers, The Barden Bellas, Green Bay Packers & The Treblemakers",Latin Pop/Dance-Pop/Pop
Darude,Trance/Euro-Trance/Uplifting Trance
Darren Morze,Not Found
Dan England & John Ford Coley,Not Found
Damnatio Memoriae - Deathsvn - Until the Light Wake Us,Not Found
Damien Rice,Singer-Songwriter/Contemporary Folk/Chamber Pop
Damaged Bug,Synth Punk/Post-Punk
DJ Sabrina The Teenage DJ,Outsider House/House/French House
DJ Premier,East Coast Hip Hop/Boom Bap/Hip Hop
DJ LIFELINE,Hardcore Breaks
DJ Kuroneko,Breakcore/Trancestep/Drum and Bass
DJ Khaled,Pop Rap/Southern Hip Hop/Trap
DJ Flex,Not Found
DJ Difficult,Not Found
DJ Counselling,Outsider House
DJ Babu,Instrumental Hip Hop/Hip Hop/West Coast Hip Hop
DJ 809,Not Found
DIONNE WARWICK -,Adult Contemporary/Pop Soul/Soul
DEIPHAGO -,War Metal/Black Metal
DEADBOLT -,Psychobilly/Surf Rock
DC Project,Not Found
DC & emil,Not Found
DAVID WERTMAN -,Free Jazz
DAVID WERTMAN & LYNNE MERYL -,Free Jazz
DJ Snake,Trap [EDM]/Moombahton/Electropop
"DJ Snake,Rick Ross,Rich Brian",Trap/Pop Rap/Synthpop
DJ Taye,Footwork/Juke/Trap
Da Yoopers,Novelty/Comedy Rock
Dalida,Chanson/French Pop/Euro-Disco
Daisuke Tanabe,IDM/Glitch Hop
"Daft Punk,Pharrell Williams,Nile Rodgers",Disco/Funk/Boogie
Daddy Yankee,Reggaeton/Electro latino/Pop Rap
Dabeull & Jordan Lee,Not Found
Dabeull & Holybrune,Not Found
DaDa1k,Alternative Rock/Pop Rock
Da Slammin' Phrogz,Not Found
DJ Vitamin D,Not Found
DWEEZIL ZAPPA -,Hard Rock/Progressive Rock/Glam Metal
"DUDE, MY DUDE",Drum and Bass/Darkstep/Dubstep
DUCKWRTH & Syd,Pop Rap/Neo-Soul/Trap
DPR CREAM,Not Found
DOPE LEMON,Neo-Psychedelia
DOGSTAR,Post-Grunge/Alternative Rock
DMA'S,Britpop/Indie Rock/Alternative Rock
Ed's Redeeming Qualities,Anti-Folk/Indie Folk
Edan,Not Found
Eddie Benjamin,Contemporary R&B
GAPESEED -,Post-Hardcore/Noise Rock
G-Pol,Not Found
G-DRAGON,K-Pop
G a t e w a y ゲートウェイ,Vaporwave/Ambient
G Herbo,Gangsta Rap/Drill/Trap
G Flip,Indie Pop/Synthpop/Electropop
Fábio Caramuru,Indeterminacy/Birdsong
Funky Cowboys,Hip Hop
Funk Leblanc,Not Found
Funeral Attire,Not Found
Fuming Mouth,Death Metal/Deathcore
"Fugees,Ms. Lauryn Hill",Neo-Soul/Conscious Hip Hop/Contemporary R&B
Fugees & Lauryn Hill,East Coast Hip Hop/Boom Bap/Hardcore Hip Hop
Fréhel,Chanson realiste/Chanson
"Frédéric Chopin,Sebastian Di Bin",Not Found
Frou Frou,Indietronica/Downtempo/Indie Pop
Froogle,Not Found
Fripps & Fripps,Not Found
G. Love & Special Sauce,Alternative Rock
GENE HARRIS -,Jazz/Jazz-Funk/Soul Jazz
Gang of Four,Post-Punk/Alternative Dance/New Wave
GERLING -,Alternative Dance/Indietronica
Gandalf,Not Found
Gammer,UK Hardcore/Brostep/Hardcore [EDM]
Galen Tipton,Bubblegum Bass/Sound Collage/Electronic
Galaxie 500,Slowcore/Dream Pop/Jangle Pop
Gal Costa,MPB/Pop/Samba
Gaho,Contemporary R&B/Singer-Songwriter/K-Pop
Gag,Not Found
Gaffa Tape Sandy,Not Found
"Gabry Ponte, R3HAB & Timmy Trumpet",Italo Dance
Gabrielle Aplin,Pop/Folk Pop/Dance-Pop
Gabby Barrett,Country Pop/Adult Contemporary/Pop
Gab Bouchard,Not Found
GRANDIOSE MALICE -,Not Found
GOSTBIT -,Not Found
GODHEADSILO -,Noise Rock
GFRIEND,K-Pop/Dance-Pop/J-Pop
GFOTY,Bubblegum Bass/Eurodance/Pop Rap
Friko,Not Found
Frijid Pink,Hard Rock/Blues Rock/Acid Rock
Frightened Rabbit,Indie Rock/Indie Pop/Christmas Music
Friendship,Not Found
Frankie and the Witch Fingers,Psychedelic Rock/Garage Rock
Frankie Valli & The Four Seasons,Pop/Blue-Eyed Soul/Northern Soul
Frankie Valli,Pop/Blue-Eyed Soul/Northern Soul
Frankie Ruiz,Not Found
Frankie Knuckles,Chicago House/Garage House/Disco
Frankie Cosmos,Bedroom Pop/Indie Pop/Twee Pop
Frank Zappa & The Mothers Of Invention,Jazz-Rock/Experimental Rock/Art Rock
Frank Zappa,Jazz-Rock/Experimental Rock/Art Rock
Frank Turner,Singer-Songwriter/Folk Rock/Folk Punk
Frank Roberts and his Orchestra,Not Found
Frank Ricotti,Library Music
Francis and the Lights,Alternative R&B/Art Pop
Francis Bebey,Central African Music/Bikutsi/Spoken Word
Frances Forever,Bedroom Pop/Jangle Pop/Indie Pop
Fraction,Heavy Psych/Psychedelic Rock
"Fozzie, Kermit",Not Found
Four Tops,Soul/Motown Sound/Pop Soul
"Franz Liszt,André Laplante",Impressionism
"Franz Liszt,Claudio Arrau",Romanticism/Western Classical Music/Classical Period
Franz Schubert,Romanticism/Lied/Western Classical Music
French Montana,East Coast Hip Hop/Trap/Pop Rap
Friendly Fires,Indietronica/Alternative Dance/Dance-Pop
Friday Pilots Club,Not Found
Friday Night,Not Found
Fresh Blueberry Pancake,Hard Rock/Heavy Psych
Fresh,Not Found
Frente Cumbiero,Cumbia
Frenesi,Shibuya-kei
French Frith Kaiser Thompson,Spoken Word
Françoise Hardy,Not Found
French Cassettes,Not Found
Free Range,Not Found
Free Cake For Every Creature,Twee Pop/Slacker Rock/Bedroom Pop
Fred Neil,Contemporary Folk/Singer-Songwriter/Folk Rock
Freak Slug,Not Found
Frazier Chorus,Sophisti-Pop/Dream Pop/Ambient Pop
Fraxiom,Hyperpop/Pop Rap/Alt-Pop
Gang Starr,East Coast Hip Hop/Boom Bap/Jazz Rap
Garageland,Indie Rock/Slacker Rock
Foster the People,Indie Pop/Alternative Dance/Dance-Pop
Goblin,Not Found
Gnoomes,Neo-Psychedelia/Krautrock
Glue Trip,Psychedelic Pop
Gloria Trevi,Latin Alternative/Glam Metal/Pop Rock
Gloria Jones,Northern Soul/Disco
Gloria Estefan,Latin Pop/Dance-Pop/Pop
Gloria Barnes,Southern Soul/Deep Soul
Global Communication,Ambient/Ambient Techno/IDM
Gleemer,Indie Rock/Shoegaze/Dream Pop
Gledd,Not Found
Glass Petals,Not Found
Glass Beach,Indie Rock/Experimental Rock/Midwest Emo
Glare,Shoegaze/Dream Pop
Glance,Not Found
Gladys Knight & The Pips,Pop Soul/Contemporary R&B
Glaascats,Not Found
Giuliano Sorgini,Library Music/Film Score/Musique concrete
Girma Hadgu,Ethiopic Music
Go! Child,Indie Pop
God Complex,Metalcore
"Garrett Saracho,Adrian Younge,Ali Shaheed Muhammad",Not Found
Godspeed You! Black Emperor,Post-Rock/Drone
Gossip,Not Found
"Gorillaz,ScHoolboy Q",West Coast Hip Hop/Trap/Gangsta Rap
Gorilla Biscuits,Hardcore Punk/New York Hardcore/Melodic Hardcore
Goreshit,Breakcore/Mashcore/Hardcore Breaks
Gordon Lightfoot,Singer-Songwriter/Contemporary Folk/Folk Pop
Googoosh,Persian Pop/Film Soundtrack
Good Shoes,Post-Punk Revival/Indie Pop/Indie Rock
Good Sad Happy Bad,Slacker Rock
Good Morning,Jangle Pop/Indie Pop
Good Dog,Not Found
Good Day to Die - Skelator - Blood Empire,Not Found
Gomer Pyle,Stoner Rock/Psychedelic Rock
Golpes Bajos,New Wave/Sophisti-Pop/Art Pop
Golden Boy,Hardcore Breaks/Hardcore [EDM]/Breakcore
GoldLink x Hare Squead,Not Found
"Gold 88,Kate Aster",Not Found
Gold,Not Found
Girma Beyene,Not Found
Girls Aloud,Dance-Pop/Electropop/Pop
Girlhood,Not Found
Girl In a Coma,Alternative Rock
George Thorogood & The Destroyers,Not Found
George Strait,Country/Contemporary Country/Neo-Traditionalist Country
George Shearing,Cool Jazz/Jazz/Latin Jazz
George McGregor & The Bronzettes,Chicago Soul
George McCrae,Disco/Soul/Smooth Soul
George Fenton,Film Score/Film Soundtrack/Television Music
George Brigman,Heavy Psych/Hard Rock
Genevieve Stokes,Singer-Songwriter
Genesis Owusu,Conscious Hip Hop/Alternative Dance/Experimental Hip Hop
Gene Sikora,Not Found
Gender Roles,Indie Rock/Pop Punk
"Gemini Rising, Tensnake & Fiora",Not Found
Gayle,Alt-Pop/Pop Rock/Contemporary R&B
Gay Meat,Indie Rock/Blues Rock/Psychedelic Folk
Gates,Speed Metal
Gary's Gang,Disco/Electro/Space Disco
Garth Knox,Modern Classical/Spectralism/Free Improvisation
Georgia,Electropop/Synthpop/Dance-Pop
Georgie James,Indie Pop/Power Pop
Gerry Mulligan & Johnny Hodges,Jazz/Cool Jazz/Big Band
Gift,Heavy Psych/Krautrock/Hard Rock
Giorgio Moroder & David Bowie,Electro-Disco/Bubblegum/Nu-Disco
Giorgio Moroder,Electro-Disco/Bubblegum/Nu-Disco
Gino Soccio,Disco/Italo-Disco/Electro-Disco
Gingiot,Not Found
Gina Young,Not Found
Gilberto Santa Rosa,Salsa romantica/Salsa
Gil Scott Heron,Soul/Trip Hop/Jazz Poetry
Ghostface Killah,East Coast Hip Hop/Hardcore Hip Hop/Boom Bap
Gertrude Berg & Dan Greenburg,Not Found
"Ghost of Vroom, Mike Doughty & Andrew Livingston",Not Found
Ghost Town,Not Found
Ghost Key,Screamo/Post-Hardcore
Ghost,Not Found
Ghetto Brothers,Not Found
Ghais Guevara & Dazegxd,Political Hip Hop/Chipmunk Soul/East Coast Hip Hop
Get Scared,Post-Hardcore/Emo-Pop
Fountains Of Wayne,Power Pop/Indie Pop/Indie Rock
Formulatin Fathers,Not Found
Eddie Palmieri,Salsa dura/Afro-Cuban Jazz/Descarga
Erasure,Synthpop/Dance-Pop/Art Pop
Eraldo Palmero,Not Found
Eola,Psychedelic Pop
Enya,New Age/Celtic New Age/Christmas Music
Enumclaw,Indie Rock
Enter the Haggis,Celtic Rock
Enter Shikari & WARGASM (UK),Post-Hardcore/Trancecore/Alternative Rock
Enter Shikari,Post-Hardcore/Trancecore/Alternative Rock
Enrique Iglesias,Latin Pop/Pop/Dance-Pop
Enny,Not Found
Enjoy,Hypnagogic Pop/Indie Pop/Post-Punk
Enji,Not Found
Engelbert Humperdinck,Easy Listening/Adult Contemporary/Pop
Emoi,Not Found
Emma Wernig & Albert Cano Smit,Not Found
Emma Stone,Not Found
Emily Watts,Singer-Songwriter
Emily Nenni,Not Found
"Erasmo Carlos,Marisa Fossa",MPB/Pop Rock/Jovem Guarda
